first,agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry
first,2692,,6,36345,34177,34789,42609,19000136,48.27,3201.91,,"MULTILINESTRING ((-77.121789 38.786213,-77.121189 38.786332))"
first,2692,,7,34177,36343,29177,42612,19000139,402.25,3604.16,,"MULTILINESTRING ((-77.121189 38.786332,-77.119685 38.782995))"
first,2692,,8,36343,34190,34784,42613,19000140,337.89,3942.05,,"MULTILINESTRING ((-77.119685 38.782995,-77.117527 38.780421))"
first,2692,,9,34190,36341,29219,42615,19000142,386.16,4328.21,,"MULTILINESTRING ((-77.117527 38.780421,-77.114468 38.778211))"
first,2692,,10,36341,34189,34777,42617,19000144,514.88,4843.09,,"MULTILINESTRING ((-77.114468 38.778211,-77.111358 38.774532))"
first,2692,,11,34189,35265,29216,42620,19000147,917.13,5760.22,,"MULTILINESTRING ((-77.111358 38.774532,-77.104938 38.780883))"
first,2693,,1,35265,34191,32226,42624,19000151,997.58,997.58,,"MULTILINESTRING ((-77.104938 38.780883,-77.09522 38.785362))"
first,2693,,2,34191,36350,29223,42624,19000151,514.88,1512.46,,"MULTILINESTRING ((-77.09522 38.785362,-77.089939 38.787343))"
first,2693,,3,36350,36217,34804,42625,19000152,273.53,1785.99,,"MULTILINESTRING ((-77.089939 38.787343,-77.087309 38.788652))"
first,2693,,4,36217,34174,34385,42626,19000153,466.61,2252.6,,"MULTILINESTRING ((-77.087309 38.788652,-77.084458 38.792152))"
first,2693,,5,34174,36215,29168,42627,19000154,241.35,2493.95,,"MULTILINESTRING ((-77.084458 38.792152,-77.083007 38.794073))"
first,2693,,6,36215,35305,34383,42628,19000155,337.89,2831.84,,"MULTILINESTRING ((-77.083007 38.794073,-77.081169 38.796823))"
first,2693,,7,35305,36349,32339,42628,19000155,112.63,2944.47,,"MULTILINESTRING ((-77.081169 38.796823,-77.080538 38.797781))"
first,2693,,8,36349,34173,34801,42628,19000155,96.54,3041.01,,"MULTILINESTRING ((-77.080538 38.797781,-77.079928 38.798482))"
first,2694,,1,34154,34173,29100,42631,19000158,707.96,707.96,,"MULTILINESTRING ((-77.072897 38.795192,-77.079928 38.798482))"
first,2694,,2,34173,36349,29165,42632,19000159,96.54,804.5,,"MULTILINESTRING ((-77.079928 38.798482,-77.080538 38.797781))"
first,2694,,3,36349,35305,34802,42632,19000159,112.63,917.13,,"MULTILINESTRING ((-77.080538 38.797781,-77.081169 38.796823))"
first,2694,,4,35305,36215,32338,42633,19000160,337.89,1255.02,,"MULTILINESTRING ((-77.081169 38.796823,-77.083007 38.794073))"
first,2694,,5,36215,34174,34382,42634,19000161,241.35,1496.37,,"MULTILINESTRING ((-77.083007 38.794073,-77.084458 38.792152))"
first,2694,,6,34174,36217,29169,42635,19000162,466.61,1962.98,,"MULTILINESTRING ((-77.084458 38.792152,-77.087309 38.788652))"
first,2694,,7,36217,36350,34386,42636,19000163,273.53,2236.51,,"MULTILINESTRING ((-77.087309 38.788652,-77.089939 38.787343))"
first,2694,,8,36350,34191,34803,42637,19000164,514.88,2751.39,,"MULTILINESTRING ((-77.089939 38.787343,-77.09522 38.785362))"
first,2694,,9,34191,35265,29221,42638,19000165,997.58,3748.97,,"MULTILINESTRING ((-77.09522 38.785362,-77.104938 38.780883))"
first,2694,,10,35265,34189,32225,42644,19000171,917.13,4666.1,,"MULTILINESTRING ((-77.104938 38.780883,-77.111358 38.774532))"
first,2694,,11,34189,36341,29217,42647,19000174,514.88,5180.98,,"MULTILINESTRING ((-77.111358 38.774532,-77.114468 38.778211))"
first,2695,,1,36343,34177,34783,42652,19000179,402.25,402.25,,"MULTILINESTRING ((-77.119685 38.782995,-77.121189 38.786332))"
first,2695,,2,34177,36345,29178,42653,19000180,48.27,450.52,,"MULTILINESTRING ((-77.121189 38.786332,-77.121789 38.786213))"
first,2695,,3,36345,35304,34790,42654,19000181,691.87,1142.39,,"MULTILINESTRING ((-77.121789 38.786213,-77.128917 38.784023))"
first,2695,,4,35304,34178,32336,42655,19000182,627.51,1769.9,,"MULTILINESTRING ((-77.128917 38.784023,-77.136147 38.783973))"
first,2695,,5,34178,36344,29182,42656,19000183,305.71,2075.61,,"MULTILINESTRING ((-77.136147 38.783973,-77.136478 38.786721))"
first,2695,,6,36344,34391,34787,42657,19000184,579.24,2654.85,,"MULTILINESTRING ((-77.136478 38.786721,-77.137099 38.791853))"
first,2695,,7,34391,35015,29903,42657,19000184,225.26,2880.11,,"MULTILINESTRING ((-77.137099 38.791853,-77.137039 38.793832))"
first,2695,,8,35015,35013,31686,42660,19000187,482.7,3362.81,,"MULTILINESTRING ((-77.137039 38.793832,-77.134847 38.797742))"
first,2696,,1,34139,34140,29047,42663,19000190,933.22,933.22,,"MULTILINESTRING ((-77.087548 38.711442,-77.096137 38.716161))"
first,2696,,2,34140,34141,29050,42663,19000190,482.7,1415.92,,"MULTILINESTRING ((-77.096137 38.716161,-77.100816 38.714103))"
first,2696,,3,34141,36356,29053,42664,19000191,96.54,1512.46,,"MULTILINESTRING ((-77.100816 38.714103,-77.10172 38.713493))"
first,2696,,4,36356,36357,34823,42668,19000195,1512.46,3024.92,,"MULTILINESTRING ((-77.10172 38.713493,-77.117019 38.707657))"
first,2696,,5,36357,36361,34826,42669,19000196,498.79,3523.71,,"MULTILINESTRING ((-77.117019 38.707657,-77.122627 38.708352))"
first,2696,,6,36361,36408,34839,42671,19000198,643.6,4167.31,,"MULTILINESTRING ((-77.122627 38.708352,-77.12908 38.711082))"
first,2696,,7,36408,36364,34982,42672,19000199,402.25,4569.56,,"MULTILINESTRING ((-77.12908 38.711082,-77.131178 38.714252))"
first,2696,,8,36364,34155,34848,42673,19000200,321.8,4891.36,,"MULTILINESTRING ((-77.131178 38.714252,-77.132788 38.716861))"
first,2696,,9,34155,34275,29103,42675,19000202,740.14,5631.5,,"MULTILINESTRING ((-77.132788 38.716861,-77.12562 38.720384))"
first,2696,,10,34275,36366,29505,42676,19000203,321.8,5953.3,,"MULTILINESTRING ((-77.12562 38.720384,-77.127818 38.722614))"
first,2696,,11,36366,34278,34854,42679,19000206,627.51,6580.81,,"MULTILINESTRING ((-77.127818 38.722614,-77.130967 38.727522))"
first,2697,,1,2085,36365,4958,42682,19000209,917.13,917.13,,"MULTILINESTRING ((-77.129143 38.722903,-77.122989 38.729593))"
first,2697,,2,36365,36638,34852,42683,19000210,225.26,1142.39,,"MULTILINESTRING ((-77.122989 38.729593,-77.120557 38.730161))"
first,2697,,3,36638,34195,35680,42684,19000211,659.69,1802.08,,"MULTILINESTRING ((-77.120557 38.730161,-77.113437 38.732003))"
first,2697,,4,34195,34327,29234,42687,19000214,659.69,2461.77,,"MULTILINESTRING ((-77.113437 38.732003,-77.115448 38.737652))"
first,2697,,5,34327,2082,29671,42690,19000217,450.52,2912.29,,"MULTILINESTRING ((-77.115448 38.737652,-77.110362 38.738593))"
first,2698,,1,36375,34152,34881,42702,19000229,579.24,579.24,,"MULTILINESTRING ((-77.095344 38.738834,-77.089068 38.739083))"
first,2698,,2,34152,34151,29091,42703,19000230,370.07,949.31,,"MULTILINESTRING ((-77.089068 38.739083,-77.086067 38.741483))"
first,2698,,3,34151,36642,29090,42706,19000233,595.33,1544.64,,"MULTILINESTRING ((-77.086067 38.741483,-77.083247 38.746383))"
first,2698,,4,36642,34330,35695,42709,19000236,901.04,2445.68,,"MULTILINESTRING ((-77.083247 38.746383,-77.083389 38.754492))"
first,2698,,5,34330,34149,29685,42710,19000237,498.79,2944.47,,"MULTILINESTRING ((-77.083389 38.754492,-77.08377 38.759022))"
first,2698,,6,34149,34148,29080,42711,19000238,691.87,3636.34,,"MULTILINESTRING ((-77.08377 38.759022,-77.084047 38.765183))"
first,2698,,7,34148,36197,29077,42712,19000239,80.45,3716.79,,"MULTILINESTRING ((-77.084047 38.765183,-77.083837 38.765892))"
first,2698,,8,36197,36208,34328,42713,19000240,370.07,4086.86,,"MULTILINESTRING ((-77.083837 38.765892,-77.082119 38.768892))"
first,2698,,9,36208,34147,34358,42715,19000242,386.16,4473.02,,"MULTILINESTRING ((-77.082119 38.768892,-77.08119 38.772314))"
first,2698,,10,34147,36381,29075,42715,19000242,193.08,4666.1,,"MULTILINESTRING ((-77.08119 38.772314,-77.080848 38.774033))"
first,2698,,11,36381,34999,34901,42717,19000244,530.97,5197.07,,"MULTILINESTRING ((-77.080848 38.774033,-77.079689 38.778792))"
first,2698,,12,34999,34146,31640,42717,19000244,289.62,5486.69,,"MULTILINESTRING ((-77.079689 38.778792,-77.078537 38.781272))"
first,2698,,13,34146,36625,29071,42719,19000246,273.53,5760.22,,"MULTILINESTRING ((-77.078537 38.781272,-77.078217 38.783733))"
first,2699,,1,36626,36214,35650,42722,19000249,466.61,466.61,,"MULTILINESTRING ((-77.077287 38.793022,-77.076557 38.788973))"
first,2699,,2,36214,36625,34379,42725,19000252,611.42,1078.03,,"MULTILINESTRING ((-77.076557 38.788973,-77.078217 38.783733))"
first,2699,,3,36625,34146,35645,42725,19000252,273.53,1351.56,,"MULTILINESTRING ((-77.078217 38.783733,-77.078537 38.781272))"
first,2699,,4,34146,34999,29070,42727,19000254,289.62,1641.18,,"MULTILINESTRING ((-77.078537 38.781272,-77.079689 38.778792))"
first,2699,,5,34999,36381,31642,42729,19000256,530.97,2172.15,,"MULTILINESTRING ((-77.079689 38.778792,-77.080848 38.774033))"
first,2699,,6,36381,34147,34900,42730,19000257,193.08,2365.23,,"MULTILINESTRING ((-77.080848 38.774033,-77.08119 38.772314))"
first,2699,,7,34147,36208,29074,42730,19000257,386.16,2751.39,,"MULTILINESTRING ((-77.08119 38.772314,-77.082119 38.768892))"
first,2699,,8,36208,36197,34359,42732,19000259,370.07,3121.46,,"MULTILINESTRING ((-77.082119 38.768892,-77.083837 38.765892))"
first,2699,,9,36197,34148,34326,42732,19000259,80.45,3201.91,,"MULTILINESTRING ((-77.083837 38.765892,-77.084047 38.765183))"
first,2699,,10,34148,34149,29076,42734,19000261,691.87,3893.78,,"MULTILINESTRING ((-77.084047 38.765183,-77.08377 38.759022))"
first,2699,,11,34149,34330,29081,42735,19000262,498.79,4392.57,,"MULTILINESTRING ((-77.08377 38.759022,-77.083389 38.754492))"
first,2699,,12,34330,36642,29687,42736,19000263,901.04,5293.61,,"MULTILINESTRING ((-77.083389 38.754492,-77.083247 38.746383))"
first,2699,,13,36642,34151,35694,42739,19000266,595.33,5888.94,,"MULTILINESTRING ((-77.083247 38.746383,-77.086067 38.741483))"
first,2700,,1,34152,36375,29093,42742,19000269,579.24,579.24,,"MULTILINESTRING ((-77.089068 38.739083,-77.095344 38.738834))"
first,2700,,2,36375,2082,34880,42745,19000272,1303.29,1882.53,,"MULTILINESTRING ((-77.095344 38.738834,-77.110362 38.738593))"
first,2700,,3,2082,34327,4949,42755,19000282,450.52,2333.05,,"MULTILINESTRING ((-77.110362 38.738593,-77.115448 38.737652))"
first,2700,,4,34327,34195,29672,42757,19000284,659.69,2992.74,,"MULTILINESTRING ((-77.115448 38.737652,-77.113437 38.732003))"
first,2700,,5,34195,36638,29236,42759,19000286,659.69,3652.43,,"MULTILINESTRING ((-77.113437 38.732003,-77.120557 38.730161))"
first,2701,,1,36365,34278,34851,42763,19000290,724.05,724.05,,"MULTILINESTRING ((-77.122989 38.729593,-77.130967 38.727522))"
first,2701,,2,34278,36366,29515,42767,19000294,627.51,1351.56,,"MULTILINESTRING ((-77.130967 38.727522,-77.127818 38.722614))"
first,2701,,3,36366,34275,34853,42768,19000295,321.8,1673.36,,"MULTILINESTRING ((-77.127818 38.722614,-77.12562 38.720384))"
first,2701,,4,34275,34155,29503,42771,19000298,740.14,2413.5,,"MULTILINESTRING ((-77.12562 38.720384,-77.132788 38.716861))"
first,2701,,5,34155,36364,29104,42773,19000300,321.8,2735.3,,"MULTILINESTRING ((-77.132788 38.716861,-77.131178 38.714252))"
first,2701,,6,36364,36408,34849,42774,19000301,402.25,3137.55,,"MULTILINESTRING ((-77.131178 38.714252,-77.12908 38.711082))"
first,2701,,7,36408,36361,34981,42776,19000303,643.6,3781.15,,"MULTILINESTRING ((-77.12908 38.711082,-77.122627 38.708352))"
first,2701,,8,36361,36357,34838,42777,19000304,498.79,4279.94,,"MULTILINESTRING ((-77.122627 38.708352,-77.117019 38.707657))"
first,2703,,1,34139,34157,29048,42786,19000313,1480.28,1480.28,,"MULTILINESTRING ((-77.087548 38.711442,-77.090448 38.724052))"
first,2703,,2,34157,34156,29112,42788,19000315,1029.76,2510.04,,"MULTILINESTRING ((-77.090448 38.724052,-77.092398 38.733172))"
first,2703,,3,34156,36354,29107,42789,19000316,289.62,2799.66,,"MULTILINESTRING ((-77.092398 38.733172,-77.091448 38.735712))"
first,2703,,4,36354,34152,34815,42789,19000316,450.52,3250.18,,"MULTILINESTRING ((-77.091448 38.735712,-77.089068 38.739083))"
first,2703,,5,34152,34151,29091,42790,19000317,370.07,3620.25,,"MULTILINESTRING ((-77.089068 38.739083,-77.086067 38.741483))"
first,2703,,6,34151,36352,29088,42793,19000320,627.51,4247.76,,"MULTILINESTRING ((-77.086067 38.741483,-77.079579 38.743344))"
first,2703,,7,36352,34158,34810,42793,19000320,257.44,4505.2,,"MULTILINESTRING ((-77.079579 38.743344,-77.076879 38.743222))"
first,2704,,1,34158,34194,29114,42804,19000331,1255.02,1255.02,,"MULTILINESTRING ((-77.076879 38.743222,-77.063848 38.747994))"
first,2704,,2,34194,34168,29233,42807,19000334,836.68,2091.7,,"MULTILINESTRING ((-77.063848 38.747994,-77.057288 38.753362))"
first,2704,,3,34168,36198,29146,42810,19000337,804.5,2896.2,,"MULTILINESTRING ((-77.057288 38.753362,-77.059388 38.760322))"
first,2704,,4,36198,34169,34330,42812,19000339,466.61,3362.81,,"MULTILINESTRING ((-77.059388 38.760322,-77.060229 38.764492))"
first,2705,,1,34170,34172,29153,42824,19000351,740.14,740.14,,"MULTILINESTRING ((-77.062627 38.775063,-77.069067 38.771863))"
first,2705,,2,34172,36207,29162,42831,19000358,450.52,1190.66,,"MULTILINESTRING ((-77.069067 38.771863,-77.073927 38.770503))"
first,2705,,3,36207,34147,34353,42834,19000361,675.78,1866.44,,"MULTILINESTRING ((-77.073927 38.770503,-77.08119 38.772314))"
first,2705,,4,34147,36381,29075,42842,19000369,193.08,2059.52,,"MULTILINESTRING ((-77.08119 38.772314,-77.080848 38.774033))"
first,2705,,5,36381,34999,34901,42842,19000369,530.97,2590.49,,"MULTILINESTRING ((-77.080848 38.774033,-77.079689 38.778792))"
first,2705,,6,34999,34998,31641,42841,19000368,547.06,3137.55,,"MULTILINESTRING ((-77.079689 38.778792,-77.085089 38.777473))"
first,2707,,1,36626,36214,35650,42848,19000375,466.61,466.61,,"MULTILINESTRING ((-77.077287 38.793022,-77.076557 38.788973))"
first,2707,,2,36214,36625,34379,42851,19000378,611.42,1078.03,,"MULTILINESTRING ((-77.076557 38.788973,-77.078217 38.783733))"
first,2707,,3,36625,34146,35645,42851,19000378,273.53,1351.56,,"MULTILINESTRING ((-77.078217 38.783733,-77.078537 38.781272))"
first,2707,,4,34146,34999,29070,42852,19000379,289.62,1641.18,,"MULTILINESTRING ((-77.078537 38.781272,-77.079689 38.778792))"
first,2707,,5,34999,36381,31642,42852,19000379,530.97,2172.15,,"MULTILINESTRING ((-77.079689 38.778792,-77.080848 38.774033))"
first,2707,,6,36381,34147,34900,42862,19000389,193.08,2365.23,,"MULTILINESTRING ((-77.080848 38.774033,-77.08119 38.772314))"
first,2707,,7,34147,36207,29073,42864,19000391,675.78,3041.01,,"MULTILINESTRING ((-77.08119 38.772314,-77.073927 38.770503))"
first,2708,,1,36207,34172,34354,42872,19000399,450.52,450.52,,"MULTILINESTRING ((-77.073927 38.770503,-77.069067 38.771863))"
first,2708,,2,34172,36206,29161,42869,19000396,370.07,820.59,,"MULTILINESTRING ((-77.069067 38.771863,-77.066427 38.769231))"
first,2708,,3,36206,34169,34350,42885,19000412,820.59,1641.18,,"MULTILINESTRING ((-77.066427 38.769231,-77.060229 38.764492))"
first,2709,,1,34169,36198,29149,42888,19000415,466.61,466.61,,"MULTILINESTRING ((-77.060229 38.764492,-77.059388 38.760322))"
first,2709,,2,36198,34168,34329,42891,19000418,804.5,1271.11,,"MULTILINESTRING ((-77.059388 38.760322,-77.057288 38.753362))"
first,2709,,3,34168,34194,29145,42892,19000419,836.68,2107.79,,"MULTILINESTRING ((-77.057288 38.753362,-77.063848 38.747994))"
first,2709,,4,34194,34158,29232,42898,19000425,1255.02,3362.81,,"MULTILINESTRING ((-77.063848 38.747994,-77.076879 38.743222))"
first,2709,,5,34158,36352,29115,42905,19000432,257.44,3620.25,,"MULTILINESTRING ((-77.076879 38.743222,-77.079579 38.743344))"
first,2710,,1,34151,34152,29087,42908,19000435,370.07,370.07,,"MULTILINESTRING ((-77.086067 38.741483,-77.089068 38.739083))"
first,2710,,2,34152,36354,29092,42909,19000436,450.52,820.59,,"MULTILINESTRING ((-77.089068 38.739083,-77.091448 38.735712))"
first,2710,,3,36354,34156,34816,42910,19000437,289.62,1110.21,,"MULTILINESTRING ((-77.091448 38.735712,-77.092398 38.733172))"
first,2710,,4,34156,34157,29106,42912,19000439,1029.76,2139.97,,"MULTILINESTRING ((-77.092398 38.733172,-77.090448 38.724052))"
first,2711,,1,34275,36366,29505,42917,19000444,321.8,321.8,,"MULTILINESTRING ((-77.12562 38.720384,-77.127818 38.722614))"
first,2711,,2,36366,34278,34854,42920,19000447,627.51,949.31,,"MULTILINESTRING ((-77.127818 38.722614,-77.130967 38.727522))"
first,2711,,3,34278,36365,29514,42923,19000450,724.05,1673.36,,"MULTILINESTRING ((-77.130967 38.727522,-77.122989 38.729593))"
first,2711,,4,36365,36638,34852,42924,19000451,225.26,1898.62,,"MULTILINESTRING ((-77.122989 38.729593,-77.120557 38.730161))"
first,2711,,5,36638,34195,35680,42925,19000452,659.69,2558.31,,"MULTILINESTRING ((-77.120557 38.730161,-77.113437 38.732003))"
first,2711,,6,34195,34327,29234,42928,19000455,659.69,3218,,"MULTILINESTRING ((-77.113437 38.732003,-77.115448 38.737652))"
first,2711,,7,34327,2082,29671,42931,19000458,450.52,3668.52,,"MULTILINESTRING ((-77.115448 38.737652,-77.110362 38.738593))"
first,2712,,1,2082,36375,4952,42942,19000469,1303.29,1303.29,,"MULTILINESTRING ((-77.110362 38.738593,-77.095344 38.738834))"
first,2712,,2,36375,34152,34881,42943,19000470,579.24,1882.53,,"MULTILINESTRING ((-77.095344 38.738834,-77.089068 38.739083))"
first,2712,,3,34152,34151,29091,42944,19000471,370.07,2252.6,,"MULTILINESTRING ((-77.089068 38.739083,-77.086067 38.741483))"
first,2712,,4,34151,36642,29090,42946,19000473,595.33,2847.93,,"MULTILINESTRING ((-77.086067 38.741483,-77.083247 38.746383))"
first,2712,,5,36642,34330,35695,42947,19000474,901.04,3748.97,,"MULTILINESTRING ((-77.083247 38.746383,-77.083389 38.754492))"
first,2712,,6,34330,34149,29685,42948,19000475,498.79,4247.76,,"MULTILINESTRING ((-77.083389 38.754492,-77.08377 38.759022))"
first,2713,,1,36626,36214,35650,42951,19000478,466.61,466.61,,"MULTILINESTRING ((-77.077287 38.793022,-77.076557 38.788973))"
first,2713,,2,36214,36625,34379,42954,19000481,611.42,1078.03,,"MULTILINESTRING ((-77.076557 38.788973,-77.078217 38.783733))"
first,2713,,3,36625,34146,35645,42954,19000481,273.53,1351.56,,"MULTILINESTRING ((-77.078217 38.783733,-77.078537 38.781272))"
first,2713,,4,34146,34998,29069,42958,19000485,707.96,2059.52,,"MULTILINESTRING ((-77.078537 38.781272,-77.085089 38.777473))"
first,2713,,5,34998,36219,31638,42959,19000486,370.07,2429.59,,"MULTILINESTRING ((-77.085089 38.777473,-77.088317 38.775301))"
first,2713,,6,36219,34192,34392,42959,19000486,514.88,2944.47,,"MULTILINESTRING ((-77.088317 38.775301,-77.093699 38.773422))"
first,2713,,7,34192,36380,29227,42960,19000487,370.07,3314.54,,"MULTILINESTRING ((-77.093699 38.773422,-77.093688 38.770064))"
first,2713,,8,36380,34765,34898,42961,19000488,563.15,3877.69,,"MULTILINESTRING ((-77.093688 38.770064,-77.094369 38.765211))"
first,2713,,9,34765,34997,31143,42962,19000489,434.43,4312.12,,"MULTILINESTRING ((-77.094369 38.765211,-77.095388 38.761383))"
first,2713,,10,34997,36378,31635,42964,19000491,788.41,5100.53,,"MULTILINESTRING ((-77.095388 38.761383,-77.08787 38.759456))"
first,2713,,11,36378,34149,34891,42964,19000491,353.98,5454.51,,"MULTILINESTRING ((-77.08787 38.759456,-77.08377 38.759022))"
first,2713,,12,34149,34330,29081,42966,19000493,498.79,5953.3,,"MULTILINESTRING ((-77.08377 38.759022,-77.083389 38.754492))"
first,2713,,13,34330,36642,29687,42966,19000493,901.04,6854.34,,"MULTILINESTRING ((-77.083389 38.754492,-77.083247 38.746383))"
first,2713,,14,36642,34151,35694,42967,19000494,595.33,7449.67,,"MULTILINESTRING ((-77.083247 38.746383,-77.086067 38.741483))"
first,2713,,15,34151,36352,29088,42968,19000495,627.51,8077.18,,"MULTILINESTRING ((-77.086067 38.741483,-77.079579 38.743344))"
first,2714,,1,34158,36352,29115,42977,19000504,257.44,257.44,,"MULTILINESTRING ((-77.076879 38.743222,-77.079579 38.743344))"
first,2714,,2,36352,34151,34809,42977,19000504,627.51,884.95,,"MULTILINESTRING ((-77.079579 38.743344,-77.086067 38.741483))"
first,2714,,3,34151,36642,29090,42980,19000507,595.33,1480.28,,"MULTILINESTRING ((-77.086067 38.741483,-77.083247 38.746383))"
first,2715,,1,34333,34330,29695,42990,19000517,321.8,321.8,,"MULTILINESTRING ((-77.079757 38.754711,-77.083389 38.754492))"
first,2715,,2,34330,34149,29685,42992,19000519,498.79,820.59,,"MULTILINESTRING ((-77.083389 38.754492,-77.08377 38.759022))"
first,2715,,3,34149,34148,29080,42992,19000519,691.87,1512.46,,"MULTILINESTRING ((-77.08377 38.759022,-77.084047 38.765183))"
first,2715,,4,34148,36197,29077,42993,19000520,80.45,1592.91,,"MULTILINESTRING ((-77.084047 38.765183,-77.083837 38.765892))"
first,2715,,5,36197,36208,34328,42993,19000520,370.07,1962.98,,"MULTILINESTRING ((-77.083837 38.765892,-77.082119 38.768892))"
first,2715,,6,36208,34147,34358,42995,19000522,386.16,2349.14,,"MULTILINESTRING ((-77.082119 38.768892,-77.08119 38.772314))"
first,2715,,7,34147,36381,29075,42995,19000522,193.08,2542.22,,"MULTILINESTRING ((-77.08119 38.772314,-77.080848 38.774033))"
first,2715,,8,36381,34999,34901,42997,19000524,530.97,3073.19,,"MULTILINESTRING ((-77.080848 38.774033,-77.079689 38.778792))"
first,2715,,9,34999,34146,31640,42997,19000524,289.62,3362.81,,"MULTILINESTRING ((-77.079689 38.778792,-77.078537 38.781272))"
first,2715,,10,34146,36625,29071,42999,19000526,273.53,3636.34,,"MULTILINESTRING ((-77.078537 38.781272,-77.078217 38.783733))"
first,2716,,1,36626,36214,35650,43002,19000529,466.61,466.61,,"MULTILINESTRING ((-77.077287 38.793022,-77.076557 38.788973))"
first,2716,,2,36214,36625,34379,43005,19000532,611.42,1078.03,,"MULTILINESTRING ((-77.076557 38.788973,-77.078217 38.783733))"
first,2716,,3,36625,34146,35645,43005,19000532,273.53,1351.56,,"MULTILINESTRING ((-77.078217 38.783733,-77.078537 38.781272))"
first,2716,,4,34146,34999,29070,43007,19000534,289.62,1641.18,,"MULTILINESTRING ((-77.078537 38.781272,-77.079689 38.778792))"
first,2716,,5,34999,36381,31642,43009,19000536,530.97,2172.15,,"MULTILINESTRING ((-77.079689 38.778792,-77.080848 38.774033))"
first,2716,,6,36381,34147,34900,43009,19000536,193.08,2365.23,,"MULTILINESTRING ((-77.080848 38.774033,-77.08119 38.772314))"
first,2716,,7,34147,36208,29074,43009,19000536,386.16,2751.39,,"MULTILINESTRING ((-77.08119 38.772314,-77.082119 38.768892))"
first,2716,,8,36208,36197,34359,43010,19000537,370.07,3121.46,,"MULTILINESTRING ((-77.082119 38.768892,-77.083837 38.765892))"
first,2716,,9,36197,34148,34326,43010,19000537,80.45,3201.91,,"MULTILINESTRING ((-77.083837 38.765892,-77.084047 38.765183))"
first,2716,,10,34148,34149,29076,43011,19000538,691.87,3893.78,,"MULTILINESTRING ((-77.084047 38.765183,-77.08377 38.759022))"
first,2716,,11,34149,2073,29079,43014,19000541,1158.48,5052.26,,"MULTILINESTRING ((-77.08377 38.759022,-77.072017 38.754112))"
first,2716,,12,2073,34194,4932,43015,19000542,981.49,6033.75,,"MULTILINESTRING ((-77.072017 38.754112,-77.063848 38.747994))"
first,2716,,13,34194,34158,29232,43020,19000547,1255.02,7288.77,,"MULTILINESTRING ((-77.063848 38.747994,-77.076879 38.743222))"
first,2716,,14,34158,36352,29115,43020,19000547,257.44,7546.21,,"MULTILINESTRING ((-77.076879 38.743222,-77.079579 38.743344))"
first,2717,,1,34158,36352,29115,43029,19000556,257.44,257.44,,"MULTILINESTRING ((-77.076879 38.743222,-77.079579 38.743344))"
first,2717,,2,36352,34151,34809,43029,19000556,627.51,884.95,,"MULTILINESTRING ((-77.079579 38.743344,-77.086067 38.741483))"
first,2717,,3,34151,36642,29090,43032,19000559,595.33,1480.28,,"MULTILINESTRING ((-77.086067 38.741483,-77.083247 38.746383))"
first,2717,,4,36642,34330,35695,43033,19000560,901.04,2381.32,,"MULTILINESTRING ((-77.083247 38.746383,-77.083389 38.754492))"
first,2717,,5,34330,34149,29685,43033,19000560,498.79,2880.11,,"MULTILINESTRING ((-77.083389 38.754492,-77.08377 38.759022))"
first,2717,,6,34149,36378,29082,43035,19000562,353.98,3234.09,,"MULTILINESTRING ((-77.08377 38.759022,-77.08787 38.759456))"
first,2717,,7,36378,34997,34892,43037,19000564,788.41,4022.5,,"MULTILINESTRING ((-77.08787 38.759456,-77.095388 38.761383))"
first,2717,,8,34997,34765,31633,43038,19000565,434.43,4456.93,,"MULTILINESTRING ((-77.095388 38.761383,-77.094369 38.765211))"
first,2717,,9,34765,36380,31145,43039,19000566,563.15,5020.08,,"MULTILINESTRING ((-77.094369 38.765211,-77.093688 38.770064))"
first,2718,,1,36219,34998,34393,43042,19000569,370.07,370.07,,"MULTILINESTRING ((-77.088317 38.775301,-77.085089 38.777473))"
first,2718,,2,34998,34146,31636,43043,19000570,707.96,1078.03,,"MULTILINESTRING ((-77.085089 38.777473,-77.078537 38.781272))"
first,2718,,3,34146,36625,29071,43044,19000571,273.53,1351.56,,"MULTILINESTRING ((-77.078537 38.781272,-77.078217 38.783733))"
first,2719,,1,6115,34931,8223,43048,19000575,144.81,144.81,,"MULTILINESTRING ((-77.214292 38.714634,-77.212707 38.714222))"
first,2719,,2,34931,34211,31452,43049,19000576,643.6,788.41,,"MULTILINESTRING ((-77.212707 38.714222,-77.206778 38.717132))"
first,2719,,3,34211,36421,29288,43050,19000577,434.43,1222.84,,"MULTILINESTRING ((-77.206778 38.717132,-77.203276 38.714373))"
first,2719,,4,36421,36416,35026,43052,19000579,611.42,1834.26,,"MULTILINESTRING ((-77.203276 38.714373,-77.1978 38.711002))"
first,2719,,5,36416,2108,35009,43052,19000579,788.41,2622.67,,"MULTILINESTRING ((-77.1978 38.711002,-77.199449 38.717938))"
first,2719,,6,2108,36415,5002,43055,19000582,563.15,3185.82,,"MULTILINESTRING ((-77.199449 38.717938,-77.194019 38.715194))"
first,2719,,7,36415,34215,35007,43054,19000581,691.87,3877.69,,"MULTILINESTRING ((-77.194019 38.715194,-77.192927 38.709212))"
first,2719,,8,34215,36414,29300,43052,19000579,225.26,4102.95,,"MULTILINESTRING ((-77.192927 38.709212,-77.190549 38.708513))"
