agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry,old_agent_id
17,,8,30573,30574,27187,221,1000221,0.09,1.65,,"MULTILINESTRING ((-77.098697 38.859542,-77.097058 38.859972))",10
17,,9,30574,30154,27188,222,1000222,0.08,1.73,,"MULTILINESTRING ((-77.097058 38.859972,-77.095699 38.860322))",10
17,,10,30154,30153,26097,223,1000223,0.21,1.94,,"MULTILINESTRING ((-77.095699 38.860322,-77.091978 38.861253))",10
17,,11,30153,30155,26093,224,1000224,0.19,2.13,,"MULTILINESTRING ((-77.091978 38.861253,-77.088579 38.862153))",10
17,,12,30155,30156,26100,224,1000224,0.09,2.22,,"MULTILINESTRING ((-77.088579 38.862153,-77.087006 38.862564))",10
17,,13,30156,30536,26104,224,1000224,0.11,2.33,,"MULTILINESTRING ((-77.087006 38.862564,-77.087328 38.864104))",10
17,,14,30536,30224,27069,224,1000224,0.2,2.53,,"MULTILINESTRING ((-77.087328 38.864104,-77.087907 38.866931))",10
17,,15,30224,30537,26331,224,1000224,0.08,2.61,,"MULTILINESTRING ((-77.087907 38.866931,-77.08812 38.868104))",10
17,,16,30537,30320,27072,224,1000224,0.19,2.8,,"MULTILINESTRING ((-77.08812 38.868104,-77.088348 38.870822))",10
17,,17,30320,30319,26601,228,1000228,0.11,2.91,,"MULTILINESTRING ((-77.088348 38.870822,-77.08635 38.871183))",10
18,,1,30332,30330,26633,229,1000229,0.16,0.16,,"MULTILINESTRING ((-77.081979 38.873413,-77.083727 38.875251))",10
18,,2,30330,30535,26630,230,1000230,0.19,0.35,,"MULTILINESTRING ((-77.083727 38.875251,-77.08635 38.877053))",10
18,,3,30535,1479,27064,231,1000231,0.28,0.63,,"MULTILINESTRING ((-77.08635 38.877053,-77.087183 38.881026))",10
18,,4,1479,30523,3481,231,1000231,0.25,0.88,,"MULTILINESTRING ((-77.087183 38.881026,-77.087097 38.884593))",10
18,,5,30523,1478,27024,232,1000232,0.3,1.18,,"MULTILINESTRING ((-77.087097 38.884593,-77.084797 38.888579))",10
18,,6,1478,30522,3478,234,1000234,0.33,1.51,,"MULTILINESTRING ((-77.084797 38.888579,-77.078928 38.890101))",10
18,,7,30522,30324,27023,237,1000237,0.12,1.63,,"MULTILINESTRING ((-77.078928 38.890101,-77.079267 38.891864))",10
18,,8,30324,1475,26615,238,1000238,0.29,1.92,,"MULTILINESTRING ((-77.079267 38.891864,-77.074033 38.892809))",10
18,,9,1475,30116,3471,238,1000238,0.18,2.1,,"MULTILINESTRING ((-77.074033 38.892809,-77.076747 38.894413))",10
19,,1,1473,30520,3469,241,1000241,0.21,0.21,,"MULTILINESTRING ((-77.076317 38.896737,-77.078177 38.894113))",11
19,,2,30520,30117,27017,242,1000242,0.13,0.34,,"MULTILINESTRING ((-77.078177 38.894113,-77.080277 38.893271))",11
19,,3,30117,30122,25969,242,1000242,0.23,0.57,,"MULTILINESTRING ((-77.080277 38.893271,-77.083968 38.891723))",11
19,,4,30122,30123,25989,243,1000243,0.11,0.68,,"MULTILINESTRING ((-77.083968 38.891723,-77.085808 38.891211))",11
19,,5,30123,1478,25991,243,1000243,0.19,0.87,,"MULTILINESTRING ((-77.085808 38.891211,-77.084797 38.888579))",11
19,,6,1478,30523,3479,247,1000247,0.3,1.17,,"MULTILINESTRING ((-77.084797 38.888579,-77.087097 38.884593))",11
19,,7,30523,1479,27025,248,1000248,0.25,1.42,,"MULTILINESTRING ((-77.087097 38.884593,-77.087183 38.881026))",11
19,,8,1479,30535,3482,248,1000248,0.28,1.7,,"MULTILINESTRING ((-77.087183 38.881026,-77.08635 38.877053))",11
19,,9,30535,30330,27066,249,1000249,0.19,1.89,,"MULTILINESTRING ((-77.08635 38.877053,-77.083727 38.875251))",11
19,,10,30330,30332,26628,250,1000250,0.16,2.05,,"MULTILINESTRING ((-77.083727 38.875251,-77.081979 38.873413))",11
19,,11,30332,30146,26632,251,1000251,0.13,2.18,,"MULTILINESTRING ((-77.081979 38.873413,-77.080889 38.871802))",11
19,,12,30146,30319,26072,251,1000251,0.3,2.48,,"MULTILINESTRING ((-77.080889 38.871802,-77.08635 38.871183))",11
19,,13,30319,30320,26599,251,1000251,0.11,2.59,,"MULTILINESTRING ((-77.08635 38.871183,-77.088348 38.870822))",11
19,,14,30320,30537,26602,249,1000249,0.19,2.78,,"MULTILINESTRING ((-77.088348 38.870822,-77.08812 38.868104))",11
19,,15,30537,30224,27071,255,1000255,0.08,2.86,,"MULTILINESTRING ((-77.08812 38.868104,-77.087907 38.866931))",11
19,,16,30224,30536,26330,255,1000255,0.2,3.06,,"MULTILINESTRING ((-77.087907 38.866931,-77.087328 38.864104))",11
19,,17,30536,30156,27068,255,1000255,0.11,3.17,,"MULTILINESTRING ((-77.087328 38.864104,-77.087006 38.862564))",11
19,,18,30156,30155,26101,255,1000255,0.09,3.26,,"MULTILINESTRING ((-77.087006 38.862564,-77.088579 38.862153))",11
19,,19,30155,30153,26099,256,1000256,0.19,3.45,,"MULTILINESTRING ((-77.088579 38.862153,-77.091978 38.861253))",11
19,,20,30153,30154,26092,257,1000257,0.21,3.66,,"MULTILINESTRING ((-77.091978 38.861253,-77.095699 38.860322))",11
19,,21,30154,30574,26098,257,1000257,0.08,3.74,,"MULTILINESTRING ((-77.095699 38.860322,-77.097058 38.859972))",11
19,,22,30574,30573,27189,257,1000257,0.09,3.83,,"MULTILINESTRING ((-77.097058 38.859972,-77.098697 38.859542))",11
19,,23,30573,30073,27186,257,1000257,0.15,3.98,,"MULTILINESTRING ((-77.098697 38.859542,-77.101267 38.858831))",11
21,,1,30489,30093,26921,270,1000270,0.05,0.05,,"MULTILINESTRING ((-77.111789 38.882122,-77.112689 38.882091))",12
21,,2,30093,30088,25893,271,1000271,0.16,0.21,,"MULTILINESTRING ((-77.112689 38.882091,-77.115738 38.882034))",12
21,,3,30088,30308,25875,272,1000272,0.11,0.32,,"MULTILINESTRING ((-77.115738 38.882034,-77.116397 38.883612))",12
21,,4,30308,30090,26566,272,1000272,0.13,0.45,,"MULTILINESTRING ((-77.116397 38.883612,-77.117078 38.885393))",12
21,,5,30090,30492,25882,273,1000273,0.05,0.5,,"MULTILINESTRING ((-77.117078 38.885393,-77.118086 38.885373))",12
21,,6,30492,30506,26931,274,1000274,0.17,0.67,,"MULTILINESTRING ((-77.118086 38.885373,-77.121209 38.885273))",12
21,,7,30506,30306,26973,274,1000274,0.06,0.73,,"MULTILINESTRING ((-77.121209 38.885273,-77.12226 38.885231))",12
21,,8,30306,30056,26557,275,1000275,0.24,0.97,,"MULTILINESTRING ((-77.12226 38.885231,-77.126696 38.885111))",12
21,,9,30056,30611,25767,275,1000275,0.17,1.14,,"MULTILINESTRING ((-77.126696 38.885111,-77.129797 38.884512))",12
21,,10,30611,30613,27307,278,1000278,0.41,1.55,,"MULTILINESTRING ((-77.129797 38.884512,-77.13187 38.890059))",12
21,,11,30613,30610,27312,278,1000278,0.24,1.79,,"MULTILINESTRING ((-77.13187 38.890059,-77.133548 38.893193))",12
21,,12,30610,30612,27303,278,1000278,0.08,1.87,,"MULTILINESTRING ((-77.133548 38.893193,-77.134361 38.894131))",12
21,,13,30612,30510,27309,279,1000279,0.23,2.1,,"MULTILINESTRING ((-77.134361 38.894131,-77.137658 38.896263))",12
22,,1,30601,30034,27272,282,1000282,0.05,0.05,,"MULTILINESTRING ((-77.132307 38.894773,-77.131677 38.894323))",13
22,,2,30034,30509,25689,283,1000283,0.18,0.23,,"MULTILINESTRING ((-77.131677 38.894323,-77.130057 38.891972))",13
22,,3,30509,30033,26982,286,1000286,0.32,0.55,,"MULTILINESTRING ((-77.130057 38.891972,-77.128029 38.887682))",13
22,,4,30033,30660,25688,286,1000286,0.15,0.7,,"MULTILINESTRING ((-77.128029 38.887682,-77.12529 38.888213))",13
22,,5,30660,1418,27459,288,1000288,0.13,0.83,,"MULTILINESTRING ((-77.12529 38.888213,-77.123678 38.886819))",13
22,,6,1418,30506,3332,288,1000288,0.17,1,,"MULTILINESTRING ((-77.123678 38.886819,-77.121209 38.885273))",13
22,,7,30506,30492,26974,288,1000288,0.17,1.17,,"MULTILINESTRING ((-77.121209 38.885273,-77.118086 38.885373))",13
22,,8,30492,30090,26930,288,1000288,0.05,1.22,,"MULTILINESTRING ((-77.118086 38.885373,-77.117078 38.885393))",13
22,,9,30090,30308,25880,289,1000289,0.13,1.35,,"MULTILINESTRING ((-77.117078 38.885393,-77.116397 38.883612))",13
22,,10,30308,30088,26565,289,1000289,0.11,1.46,,"MULTILINESTRING ((-77.116397 38.883612,-77.115738 38.882034))",13
23,,1,30489,30094,26922,293,1000293,0.22,0.22,,"MULTILINESTRING ((-77.111789 38.882122,-77.107768 38.882431))",14
23,,2,30094,30485,25897,294,1000294,0.05,0.27,,"MULTILINESTRING ((-77.107768 38.882431,-77.107807 38.883112))",14
23,,3,30485,30309,26910,294,1000294,0.1,0.37,,"MULTILINESTRING ((-77.107807 38.883112,-77.107989 38.884562))",14
23,,4,30309,30096,26569,294,1000294,0.1,0.47,,"MULTILINESTRING ((-77.107989 38.884562,-77.108166 38.886041))",14
23,,5,30096,30481,25906,295,1000295,0.16,0.63,,"MULTILINESTRING ((-77.108166 38.886041,-77.110948 38.885583))",14
23,,6,30481,30092,26894,296,1000296,0.12,0.75,,"MULTILINESTRING ((-77.110948 38.885583,-77.113087 38.885523))",14
23,,7,30092,30482,25889,297,1000297,0.16,0.91,,"MULTILINESTRING ((-77.113087 38.885523,-77.116137 38.885413))",14
23,,8,30482,30090,26897,297,1000297,0.05,0.96,,"MULTILINESTRING ((-77.116137 38.885413,-77.117078 38.885393))",14
23,,9,30090,30091,25879,298,1000298,0.06,1.02,,"MULTILINESTRING ((-77.117078 38.885393,-77.117487 38.886172))",14
23,,10,30091,30507,25886,298,1000298,0.12,1.14,,"MULTILINESTRING ((-77.117487 38.886172,-77.118287 38.887772))",14
23,,11,30507,30032,26976,298,1000298,0.12,1.26,,"MULTILINESTRING ((-77.118287 38.887772,-77.119007 38.889482))",14
23,,12,30032,30660,25685,301,1000301,0.35,1.61,,"MULTILINESTRING ((-77.119007 38.889482,-77.12529 38.888213))",14
23,,13,30660,30033,27462,302,1000302,0.15,1.76,,"MULTILINESTRING ((-77.12529 38.888213,-77.128029 38.887682))",14
23,,14,30033,30509,25687,304,1000304,0.32,2.08,,"MULTILINESTRING ((-77.128029 38.887682,-77.130057 38.891972))",14
23,,15,30509,30034,26983,305,1000305,0.18,2.26,,"MULTILINESTRING ((-77.130057 38.891972,-77.131677 38.894323))",14
23,,16,30034,30601,25690,305,1000305,0.05,2.31,,"MULTILINESTRING ((-77.131677 38.894323,-77.132307 38.894773))",14
23,,17,30601,30035,27273,306,1000306,0.13,2.44,,"MULTILINESTRING ((-77.132307 38.894773,-77.133529 38.896353))",14
23,,18,30035,30605,25695,306,1000306,0.03,2.47,,"MULTILINESTRING ((-77.133529 38.896353,-77.133537 38.896803))",14
23,,19,30605,30511,27285,306,1000306,0.16,2.63,,"MULTILINESTRING ((-77.133537 38.896803,-77.134388 38.898963))",14
23,,20,30511,30300,26988,309,1000309,0.1,2.73,,"MULTILINESTRING ((-77.134388 38.898963,-77.135469 38.900093))",14
23,,21,30300,30016,26536,309,1000309,0.2,2.93,,"MULTILINESTRING ((-77.135469 38.900093,-77.136268 38.902923))",14
24,,1,30015,30614,25624,313,1000313,0.11,0.11,,"MULTILINESTRING ((-77.142297 38.903981,-77.144381 38.903959))",14
24,,2,30614,30014,27315,314,1000314,0.26,0.37,,"MULTILINESTRING ((-77.144381 38.903959,-77.148509 38.902104))",14
24,,3,30014,30012,25618,314,1000314,0.21,0.58,,"MULTILINESTRING ((-77.148509 38.902104,-77.152179 38.901053))",14
24,,4,30012,1440,25612,315,1000315,0.24,0.82,,"MULTILINESTRING ((-77.152179 38.901053,-77.151778 38.897602))",14
24,,5,1440,30041,3391,321,1000321,0.38,1.2,,"MULTILINESTRING ((-77.151778 38.897602,-77.157537 38.894533))",14
24,,6,30041,30042,25716,322,1000322,0.3,1.5,,"MULTILINESTRING ((-77.157537 38.894533,-77.156337 38.890391))",14
25,,1,30064,30047,25793,325,1000325,0.07,0.07,,"MULTILINESTRING ((-77.156227 38.886462,-77.156247 38.887503))",15
25,,2,30047,30498,25739,325,1000325,0.08,0.15,,"MULTILINESTRING ((-77.156247 38.887503,-77.156277 38.888733))",15
25,,3,30498,30042,26949,326,1000326,0.11,0.26,,"MULTILINESTRING ((-77.156277 38.888733,-77.156337 38.890391))",15
25,,4,30042,30041,25717,327,1000327,0.3,0.56,,"MULTILINESTRING ((-77.156337 38.890391,-77.157537 38.894533))",15
25,,5,30041,30040,25715,331,1000331,0.21,0.77,,"MULTILINESTRING ((-77.157537 38.894533,-77.157109 38.897622))",15
25,,6,30040,30039,25711,332,1000332,0.24,1.01,,"MULTILINESTRING ((-77.157109 38.897622,-77.155949 38.900932))",15
25,,7,30039,30012,25707,334,1000334,0.21,1.22,,"MULTILINESTRING ((-77.155949 38.900932,-77.152179 38.901053))",15
25,,8,30012,30014,25613,335,1000335,0.21,1.43,,"MULTILINESTRING ((-77.152179 38.901053,-77.148509 38.902104))",15
25,,9,30014,30614,25622,336,1000336,0.26,1.69,,"MULTILINESTRING ((-77.148509 38.902104,-77.144381 38.903959))",15
25,,10,30614,30015,27316,337,1000337,0.11,1.8,,"MULTILINESTRING ((-77.144381 38.903959,-77.142297 38.903981))",15
25,,11,30015,30661,25626,338,1000338,0.16,1.96,,"MULTILINESTRING ((-77.142297 38.903981,-77.139369 38.903532))",15
25,,12,30661,30016,27465,339,1000339,0.18,2.14,,"MULTILINESTRING ((-77.139369 38.903532,-77.136268 38.902923))",15
25,,13,30016,30300,25627,341,1000341,0.2,2.34,,"MULTILINESTRING ((-77.136268 38.902923,-77.135469 38.900093))",15
25,,14,30300,30511,26537,341,1000341,0.1,2.44,,"MULTILINESTRING ((-77.135469 38.900093,-77.134388 38.898963))",15
26,,1,30034,30509,25689,345,1000345,0.18,0.18,,"MULTILINESTRING ((-77.131677 38.894323,-77.130057 38.891972))",15
26,,2,30509,30033,26982,347,1000347,0.32,0.5,,"MULTILINESTRING ((-77.130057 38.891972,-77.128029 38.887682))",15
26,,3,30033,30660,25688,348,1000348,0.15,0.65,,"MULTILINESTRING ((-77.128029 38.887682,-77.12529 38.888213))",15
26,,4,30660,30032,27461,350,1000350,0.35,1,,"MULTILINESTRING ((-77.12529 38.888213,-77.119007 38.889482))",15
26,,5,30032,30507,25684,351,1000351,0.12,1.12,,"MULTILINESTRING ((-77.119007 38.889482,-77.118287 38.887772))",15
26,,6,30507,30091,26977,351,1000351,0.12,1.24,,"MULTILINESTRING ((-77.118287 38.887772,-77.117487 38.886172))",15
26,,7,30091,30090,25883,351,1000351,0.06,1.3,,"MULTILINESTRING ((-77.117487 38.886172,-77.117078 38.885393))",15
26,,8,30090,30482,25881,352,1000352,0.05,1.35,,"MULTILINESTRING ((-77.117078 38.885393,-77.116137 38.885413))",15
26,,9,30482,30092,26898,353,1000353,0.16,1.51,,"MULTILINESTRING ((-77.116137 38.885413,-77.113087 38.885523))",15
26,,10,30092,30481,25888,354,1000354,0.12,1.63,,"MULTILINESTRING ((-77.113087 38.885523,-77.110948 38.885583))",15
26,,11,30481,30096,26895,354,1000354,0.16,1.79,,"MULTILINESTRING ((-77.110948 38.885583,-77.108166 38.886041))",15
26,,12,30096,30309,25904,355,1000355,0.1,1.89,,"MULTILINESTRING ((-77.108166 38.886041,-77.107989 38.884562))",15
27,,1,30093,30489,25894,356,1000356,0.05,0.05,,"MULTILINESTRING ((-77.112689 38.882091,-77.111789 38.882122))",16
27,,2,30489,30094,26922,356,1000356,0.22,0.27,,"MULTILINESTRING ((-77.111789 38.882122,-77.107768 38.882431))",16
27,,3,30094,30485,25897,357,1000357,0.05,0.32,,"MULTILINESTRING ((-77.107768 38.882431,-77.107807 38.883112))",16
27,,4,30485,30309,26910,357,1000357,0.1,0.42,,"MULTILINESTRING ((-77.107807 38.883112,-77.107989 38.884562))",16
27,,5,30309,30096,26569,358,1000358,0.1,0.52,,"MULTILINESTRING ((-77.107989 38.884562,-77.108166 38.886041))",16
27,,6,30096,30313,25905,358,1000358,0.1,0.62,,"MULTILINESTRING ((-77.108166 38.886041,-77.108249 38.887442))",16
27,,7,30313,30030,26582,362,1000362,0.5,1.12,,"MULTILINESTRING ((-77.108249 38.887442,-77.107688 38.894672))",16
27,,8,30030,30027,25679,364,1000364,0.17,1.29,,"MULTILINESTRING ((-77.107688 38.894672,-77.108548 38.897021))",16
27,,9,30027,30479,25668,364,1000364,0.15,1.44,,"MULTILINESTRING ((-77.108548 38.897021,-77.109079 38.899083))",16
27,,10,30479,30028,26889,365,1000365,0.07,1.51,,"MULTILINESTRING ((-77.109079 38.899083,-77.109147 38.900052))",16
27,,11,30028,30023,25671,366,1000366,0.16,1.67,,"MULTILINESTRING ((-77.109147 38.900052,-77.108827 38.902282))",16
27,,12,30023,30470,25655,367,1000367,0.09,1.76,,"MULTILINESTRING ((-77.108827 38.902282,-77.108179 38.903392))",16
27,,13,30470,30024,26863,367,1000367,0.06,1.82,,"MULTILINESTRING ((-77.108179 38.903392,-77.108408 38.904193))",16
27,,14,30024,30469,25657,368,1000368,0.18,2,,"MULTILINESTRING ((-77.108408 38.904193,-77.110148 38.906473))",16
27,,15,30469,30025,26860,369,1000369,0.08,2.08,,"MULTILINESTRING ((-77.110148 38.906473,-77.110606 38.907601))",16
27,,16,30025,30009,25660,372,1000372,0.47,2.55,,"MULTILINESTRING ((-77.110606 38.907601,-77.115398 38.913053))",16
27,,17,30009,30008,25604,373,1000373,0.29,2.84,,"MULTILINESTRING ((-77.115398 38.913053,-77.11903 38.915943))",16
27,,18,30008,30466,25602,373,1000373,0.05,2.89,,"MULTILINESTRING ((-77.11903 38.915943,-77.118978 38.916693))",16
28,,1,30466,30010,26851,377,1000377,0.44,0.44,,"MULTILINESTRING ((-77.118978 38.916693,-77.121298 38.922692))",16
28,,2,30010,1443,25607,377,1000377,0.12,0.56,,"MULTILINESTRING ((-77.121298 38.922692,-77.122061 38.921047))",16
28,,3,1443,30464,3401,380,1000380,0.4,0.96,,"MULTILINESTRING ((-77.122061 38.921047,-77.129468 38.921591))",16
28,,4,30464,30003,26844,381,1000381,0.09,1.05,,"MULTILINESTRING ((-77.129468 38.921591,-77.130517 38.920582))",16
28,,5,30003,30516,25586,382,1000382,0.13,1.18,,"MULTILINESTRING ((-77.130517 38.920582,-77.132409 38.919421))",16
28,,6,30516,30011,27004,382,1000382,0.06,1.24,,"MULTILINESTRING ((-77.132409 38.919421,-77.133347 38.918962))",16
28,,7,30011,30004,25610,384,1000384,0.29,1.53,,"MULTILINESTRING ((-77.133347 38.918962,-77.136399 38.915973))",16
28,,8,30004,30218,25589,386,1000386,0.43,1.96,,"MULTILINESTRING ((-77.136399 38.915973,-77.139189 38.910212))",16
28,,9,30218,30514,26309,389,1000389,0.44,2.4,,"MULTILINESTRING ((-77.139189 38.910212,-77.14599 38.907192))",16
28,,10,30514,30013,26997,389,1000389,0.24,2.64,,"MULTILINESTRING ((-77.14599 38.907192,-77.150169 38.905962))",16
28,,11,30013,30287,25616,391,1000391,0.32,2.96,,"MULTILINESTRING ((-77.150169 38.905962,-77.154199 38.902601))",16
28,,12,30287,30039,26503,392,1000392,0.15,3.11,,"MULTILINESTRING ((-77.154199 38.902601,-77.155949 38.900932))",16
28,,13,30039,30040,25708,392,1000392,0.24,3.35,,"MULTILINESTRING ((-77.155949 38.900932,-77.157109 38.897622))",16
30,,1,30064,30047,25793,399,1000399,0.07,0.07,,"MULTILINESTRING ((-77.156227 38.886462,-77.156247 38.887503))",17
30,,2,30047,30498,25739,399,1000399,0.08,0.15,,"MULTILINESTRING ((-77.156247 38.887503,-77.156277 38.888733))",17
30,,3,30498,30042,26949,400,1000400,0.11,0.26,,"MULTILINESTRING ((-77.156277 38.888733,-77.156337 38.890391))",17
30,,4,30042,30041,25717,401,1000401,0.3,0.56,,"MULTILINESTRING ((-77.156337 38.890391,-77.157537 38.894533))",17
30,,5,30041,30040,25715,402,1000402,0.21,0.77,,"MULTILINESTRING ((-77.157537 38.894533,-77.157109 38.897622))",17
30,,6,30040,30039,25711,403,1000403,0.24,1.01,,"MULTILINESTRING ((-77.157109 38.897622,-77.155949 38.900932))",17
30,,7,30039,30287,25710,404,1000404,0.15,1.16,,"MULTILINESTRING ((-77.155949 38.900932,-77.154199 38.902601))",17
30,,8,30287,30013,26502,405,1000405,0.32,1.48,,"MULTILINESTRING ((-77.154199 38.902601,-77.150169 38.905962))",17
30,,9,30013,30514,25617,406,1000406,0.24,1.72,,"MULTILINESTRING ((-77.150169 38.905962,-77.14599 38.907192))",17
30,,10,30514,30218,26998,409,1000409,0.44,2.16,,"MULTILINESTRING ((-77.14599 38.907192,-77.139189 38.910212))",17
30,,11,30218,30004,26307,412,1000412,0.43,2.59,,"MULTILINESTRING ((-77.139189 38.910212,-77.136399 38.915973))",17
30,,12,30004,30011,25588,413,1000413,0.29,2.88,,"MULTILINESTRING ((-77.136399 38.915973,-77.133347 38.918962))",17
30,,13,30011,30516,25611,414,1000414,0.06,2.94,,"MULTILINESTRING ((-77.133347 38.918962,-77.132409 38.919421))",17
30,,14,30516,30003,27003,415,1000415,0.13,3.07,,"MULTILINESTRING ((-77.132409 38.919421,-77.130517 38.920582))",17
30,,15,30003,30464,25585,415,1000415,0.09,3.16,,"MULTILINESTRING ((-77.130517 38.920582,-77.129468 38.921591))",17
31,,1,30002,30010,25584,420,1000420,0.24,0.24,,"MULTILINESTRING ((-77.122199 38.925882,-77.121298 38.922692))",17
31,,2,30010,30466,25609,423,1000423,0.44,0.68,,"MULTILINESTRING ((-77.121298 38.922692,-77.118978 38.916693))",17
31,,3,30466,30008,26850,424,1000424,0.05,0.73,,"MULTILINESTRING ((-77.118978 38.916693,-77.11903 38.915943))",17
31,,4,30008,30009,25601,425,1000425,0.29,1.02,,"MULTILINESTRING ((-77.11903 38.915943,-77.115398 38.913053))",17
31,,5,30009,30025,25605,428,1000428,0.47,1.49,,"MULTILINESTRING ((-77.115398 38.913053,-77.110606 38.907601))",17
31,,6,30025,30469,25661,429,1000429,0.08,1.57,,"MULTILINESTRING ((-77.110606 38.907601,-77.110148 38.906473))",17
31,,7,30469,30024,26859,429,1000429,0.18,1.75,,"MULTILINESTRING ((-77.110148 38.906473,-77.108408 38.904193))",17
31,,8,30024,30470,25658,430,1000430,0.06,1.81,,"MULTILINESTRING ((-77.108408 38.904193,-77.108179 38.903392))",17
31,,9,30470,30023,26862,431,1000431,0.09,1.9,,"MULTILINESTRING ((-77.108179 38.903392,-77.108827 38.902282))",17
31,,10,30023,30028,25654,432,1000432,0.16,2.06,,"MULTILINESTRING ((-77.108827 38.902282,-77.109147 38.900052))",17
31,,11,30028,30479,25672,432,1000432,0.07,2.13,,"MULTILINESTRING ((-77.109147 38.900052,-77.109079 38.899083))",17
31,,12,30479,30027,26888,434,1000434,0.15,2.28,,"MULTILINESTRING ((-77.109079 38.899083,-77.108548 38.897021))",17
31,,13,30027,30030,25665,435,1000435,0.17,2.45,,"MULTILINESTRING ((-77.108548 38.897021,-77.107688 38.894672))",17
32,,1,30030,30313,25680,439,1000439,0.5,0.5,,"MULTILINESTRING ((-77.107688 38.894672,-77.108249 38.887442))",17
32,,2,30313,30096,26583,440,1000440,0.1,0.6,,"MULTILINESTRING ((-77.108249 38.887442,-77.108166 38.886041))",17
33,,1,5060,30114,8076,443,1000443,0.16,0.16,,"MULTILINESTRING ((-77.071552 38.896114,-77.0725 38.898353))",18
33,,2,30114,30129,25958,445,1000445,0.34,0.5,,"MULTILINESTRING ((-77.0725 38.898353,-77.078557 38.897762))",18
33,,3,30129,30519,26012,445,1000445,0.11,0.61,,"MULTILINESTRING ((-77.078557 38.897762,-77.080309 38.896954))",18
33,,4,30519,30111,27013,445,1000445,0.1,0.71,,"MULTILINESTRING ((-77.080309 38.896954,-77.082048 38.896324))",18
33,,5,30111,30109,25950,446,1000446,0.06,0.77,,"MULTILINESTRING ((-77.082048 38.896324,-77.083239 38.896336))",18
33,,6,30109,30108,25945,446,1000446,0.18,0.95,,"MULTILINESTRING ((-77.083239 38.896336,-77.086457 38.895892))",18
33,,7,30108,30526,25943,447,1000447,0.14,1.09,,"MULTILINESTRING ((-77.086457 38.895892,-77.088859 38.895283))",18
33,,8,30526,30652,27037,448,1000448,0.13,1.22,,"MULTILINESTRING ((-77.088859 38.895283,-77.091227 38.894774))",18
