first,agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry
first,17,,13,30612,30510,27309,213,1000213,0.23,2.1,,"MULTILINESTRING ((-77.134361 38.894131,-77.137658 38.896263))"
first,18,,1,30601,30034,27272,216,1000216,0.05,0.05,,"MULTILINESTRING ((-77.132307 38.894773,-77.131677 38.894323))"
first,18,,2,30034,30509,25689,217,1000217,0.18,0.23,,"MULTILINESTRING ((-77.131677 38.894323,-77.130057 38.891972))"
first,18,,3,30509,30033,26982,220,1000220,0.32,0.55,,"MULTILINESTRING ((-77.130057 38.891972,-77.128029 38.887682))"
first,18,,4,30033,30660,25688,220,1000220,0.15,0.7,,"MULTILINESTRING ((-77.128029 38.887682,-77.12529 38.888213))"
first,18,,5,30660,1418,27459,222,1000222,0.13,0.83,,"MULTILINESTRING ((-77.12529 38.888213,-77.123678 38.886819))"
first,18,,6,1418,30506,3332,222,1000222,0.17,1,,"MULTILINESTRING ((-77.123678 38.886819,-77.121209 38.885273))"
first,18,,7,30506,30492,26974,222,1000222,0.17,1.17,,"MULTILINESTRING ((-77.121209 38.885273,-77.118086 38.885373))"
first,18,,8,30492,30090,26930,222,1000222,0.05,1.22,,"MULTILINESTRING ((-77.118086 38.885373,-77.117078 38.885393))"
first,18,,9,30090,30308,25880,223,1000223,0.13,1.35,,"MULTILINESTRING ((-77.117078 38.885393,-77.116397 38.883612))"
first,18,,10,30308,30088,26565,223,1000223,0.11,1.46,,"MULTILINESTRING ((-77.116397 38.883612,-77.115738 38.882034))"
first,19,,1,30489,30094,26922,227,1000227,0.22,0.22,,"MULTILINESTRING ((-77.111789 38.882122,-77.107768 38.882431))"
first,19,,2,30094,30485,25897,228,1000228,0.05,0.27,,"MULTILINESTRING ((-77.107768 38.882431,-77.107807 38.883112))"
first,19,,3,30485,30309,26910,228,1000228,0.1,0.37,,"MULTILINESTRING ((-77.107807 38.883112,-77.107989 38.884562))"
first,19,,4,30309,30096,26569,228,1000228,0.1,0.47,,"MULTILINESTRING ((-77.107989 38.884562,-77.108166 38.886041))"
first,19,,5,30096,30481,25906,229,1000229,0.16,0.63,,"MULTILINESTRING ((-77.108166 38.886041,-77.110948 38.885583))"
first,19,,6,30481,30092,26894,230,1000230,0.12,0.75,,"MULTILINESTRING ((-77.110948 38.885583,-77.113087 38.885523))"
first,19,,7,30092,30482,25889,231,1000231,0.16,0.91,,"MULTILINESTRING ((-77.113087 38.885523,-77.116137 38.885413))"
first,19,,8,30482,30090,26897,231,1000231,0.05,0.96,,"MULTILINESTRING ((-77.116137 38.885413,-77.117078 38.885393))"
first,19,,9,30090,30091,25879,232,1000232,0.06,1.02,,"MULTILINESTRING ((-77.117078 38.885393,-77.117487 38.886172))"
first,19,,10,30091,30507,25886,232,1000232,0.12,1.14,,"MULTILINESTRING ((-77.117487 38.886172,-77.118287 38.887772))"
first,19,,11,30507,30032,26976,232,1000232,0.12,1.26,,"MULTILINESTRING ((-77.118287 38.887772,-77.119007 38.889482))"
first,19,,12,30032,30660,25685,235,1000235,0.35,1.61,,"MULTILINESTRING ((-77.119007 38.889482,-77.12529 38.888213))"
first,19,,13,30660,30033,27462,236,1000236,0.15,1.76,,"MULTILINESTRING ((-77.12529 38.888213,-77.128029 38.887682))"
first,19,,14,30033,30509,25687,238,1000238,0.32,2.08,,"MULTILINESTRING ((-77.128029 38.887682,-77.130057 38.891972))"
first,19,,15,30509,30034,26983,239,1000239,0.18,2.26,,"MULTILINESTRING ((-77.130057 38.891972,-77.131677 38.894323))"
first,19,,16,30034,30601,25690,239,1000239,0.05,2.31,,"MULTILINESTRING ((-77.131677 38.894323,-77.132307 38.894773))"
first,19,,17,30601,30035,27273,240,1000240,0.13,2.44,,"MULTILINESTRING ((-77.132307 38.894773,-77.133529 38.896353))"
first,19,,18,30035,30605,25695,240,1000240,0.03,2.47,,"MULTILINESTRING ((-77.133529 38.896353,-77.133537 38.896803))"
first,19,,19,30605,30511,27285,240,1000240,0.16,2.63,,"MULTILINESTRING ((-77.133537 38.896803,-77.134388 38.898963))"
first,19,,20,30511,30300,26988,243,1000243,0.1,2.73,,"MULTILINESTRING ((-77.134388 38.898963,-77.135469 38.900093))"
first,19,,21,30300,30016,26536,243,1000243,0.2,2.93,,"MULTILINESTRING ((-77.135469 38.900093,-77.136268 38.902923))"
first,20,,1,30015,30614,25624,247,1000247,0.11,0.11,,"MULTILINESTRING ((-77.142297 38.903981,-77.144381 38.903959))"
first,20,,2,30614,30014,27315,248,1000248,0.26,0.37,,"MULTILINESTRING ((-77.144381 38.903959,-77.148509 38.902104))"
first,20,,3,30014,30012,25618,248,1000248,0.21,0.58,,"MULTILINESTRING ((-77.148509 38.902104,-77.152179 38.901053))"
first,20,,4,30012,1440,25612,249,1000249,0.24,0.82,,"MULTILINESTRING ((-77.152179 38.901053,-77.151778 38.897602))"
first,20,,5,1440,30041,3391,255,1000255,0.38,1.2,,"MULTILINESTRING ((-77.151778 38.897602,-77.157537 38.894533))"
first,20,,6,30041,30042,25716,256,1000256,0.3,1.5,,"MULTILINESTRING ((-77.157537 38.894533,-77.156337 38.890391))"
first,21,,1,30064,30047,25793,259,1000259,0.07,0.07,,"MULTILINESTRING ((-77.156227 38.886462,-77.156247 38.887503))"
first,21,,2,30047,30498,25739,259,1000259,0.08,0.15,,"MULTILINESTRING ((-77.156247 38.887503,-77.156277 38.888733))"
first,21,,3,30498,30042,26949,260,1000260,0.11,0.26,,"MULTILINESTRING ((-77.156277 38.888733,-77.156337 38.890391))"
first,21,,4,30042,30041,25717,261,1000261,0.3,0.56,,"MULTILINESTRING ((-77.156337 38.890391,-77.157537 38.894533))"
first,21,,5,30041,30040,25715,265,1000265,0.21,0.77,,"MULTILINESTRING ((-77.157537 38.894533,-77.157109 38.897622))"
first,21,,6,30040,30039,25711,266,1000266,0.24,1.01,,"MULTILINESTRING ((-77.157109 38.897622,-77.155949 38.900932))"
first,21,,7,30039,30012,25707,268,1000268,0.21,1.22,,"MULTILINESTRING ((-77.155949 38.900932,-77.152179 38.901053))"
first,21,,8,30012,30014,25613,269,1000269,0.21,1.43,,"MULTILINESTRING ((-77.152179 38.901053,-77.148509 38.902104))"
first,21,,9,30014,30614,25622,270,1000270,0.26,1.69,,"MULTILINESTRING ((-77.148509 38.902104,-77.144381 38.903959))"
first,21,,10,30614,30015,27316,271,1000271,0.11,1.8,,"MULTILINESTRING ((-77.144381 38.903959,-77.142297 38.903981))"
first,21,,11,30015,30661,25626,272,1000272,0.16,1.96,,"MULTILINESTRING ((-77.142297 38.903981,-77.139369 38.903532))"
first,21,,12,30661,30016,27465,273,1000273,0.18,2.14,,"MULTILINESTRING ((-77.139369 38.903532,-77.136268 38.902923))"
first,21,,13,30016,30300,25627,275,1000275,0.2,2.34,,"MULTILINESTRING ((-77.136268 38.902923,-77.135469 38.900093))"
first,21,,14,30300,30511,26537,275,1000275,0.1,2.44,,"MULTILINESTRING ((-77.135469 38.900093,-77.134388 38.898963))"
first,22,,1,30034,30509,25689,279,1000279,0.18,0.18,,"MULTILINESTRING ((-77.131677 38.894323,-77.130057 38.891972))"
first,22,,2,30509,30033,26982,281,1000281,0.32,0.5,,"MULTILINESTRING ((-77.130057 38.891972,-77.128029 38.887682))"
first,22,,3,30033,30660,25688,282,1000282,0.15,0.65,,"MULTILINESTRING ((-77.128029 38.887682,-77.12529 38.888213))"
first,22,,4,30660,30032,27461,284,1000284,0.35,1,,"MULTILINESTRING ((-77.12529 38.888213,-77.119007 38.889482))"
first,22,,5,30032,30507,25684,285,1000285,0.12,1.12,,"MULTILINESTRING ((-77.119007 38.889482,-77.118287 38.887772))"
first,22,,6,30507,30091,26977,285,1000285,0.12,1.24,,"MULTILINESTRING ((-77.118287 38.887772,-77.117487 38.886172))"
first,22,,7,30091,30090,25883,285,1000285,0.06,1.3,,"MULTILINESTRING ((-77.117487 38.886172,-77.117078 38.885393))"
first,22,,8,30090,30482,25881,286,1000286,0.05,1.35,,"MULTILINESTRING ((-77.117078 38.885393,-77.116137 38.885413))"
first,22,,9,30482,30092,26898,287,1000287,0.16,1.51,,"MULTILINESTRING ((-77.116137 38.885413,-77.113087 38.885523))"
first,22,,10,30092,30481,25888,288,1000288,0.12,1.63,,"MULTILINESTRING ((-77.113087 38.885523,-77.110948 38.885583))"
first,22,,11,30481,30096,26895,288,1000288,0.16,1.79,,"MULTILINESTRING ((-77.110948 38.885583,-77.108166 38.886041))"
first,22,,12,30096,30309,25904,289,1000289,0.1,1.89,,"MULTILINESTRING ((-77.108166 38.886041,-77.107989 38.884562))"
first,23,,1,5060,30114,8076,291,1000291,0.16,0.16,,"MULTILINESTRING ((-77.071552 38.896114,-77.0725 38.898353))"
first,23,,2,30114,30129,25958,293,1000293,0.34,0.5,,"MULTILINESTRING ((-77.0725 38.898353,-77.078557 38.897762))"
first,23,,3,30129,30519,26012,293,1000293,0.11,0.61,,"MULTILINESTRING ((-77.078557 38.897762,-77.080309 38.896954))"
first,23,,4,30519,30111,27013,293,1000293,0.1,0.71,,"MULTILINESTRING ((-77.080309 38.896954,-77.082048 38.896324))"
first,23,,5,30111,30109,25950,294,1000294,0.06,0.77,,"MULTILINESTRING ((-77.082048 38.896324,-77.083239 38.896336))"
first,23,,6,30109,30108,25945,294,1000294,0.18,0.95,,"MULTILINESTRING ((-77.083239 38.896336,-77.086457 38.895892))"
first,23,,7,30108,30526,25943,295,1000295,0.14,1.09,,"MULTILINESTRING ((-77.086457 38.895892,-77.088859 38.895283))"
first,23,,8,30526,30652,27037,296,1000296,0.13,1.22,,"MULTILINESTRING ((-77.088859 38.895283,-77.091227 38.894774))"
first,23,,9,30652,30314,27435,296,1000296,0.05,1.27,,"MULTILINESTRING ((-77.091227 38.894774,-77.092168 38.894652))"
first,23,,10,30314,30221,26586,297,1000297,0.12,1.39,,"MULTILINESTRING ((-77.092168 38.894652,-77.094389 38.894853))"
first,23,,11,30221,30102,26319,298,1000298,0.12,1.51,,"MULTILINESTRING ((-77.094389 38.894853,-77.096277 38.895772))"
first,23,,12,30102,30293,25927,298,1000298,0.19,1.7,,"MULTILINESTRING ((-77.096277 38.895772,-77.099788 38.896161))"
first,23,,13,30293,30478,26518,298,1000298,0.13,1.83,,"MULTILINESTRING ((-77.099788 38.896161,-77.102128 38.896321))"
first,23,,14,30478,30477,26886,299,1000299,0.05,1.88,,"MULTILINESTRING ((-77.102128 38.896321,-77.103098 38.896142))"
first,23,,15,30477,30029,26881,299,1000299,0.06,1.94,,"MULTILINESTRING ((-77.103098 38.896142,-77.104169 38.895913))"
first,23,,16,30029,30480,25676,300,1000300,0.12,2.06,,"MULTILINESTRING ((-77.104169 38.895913,-77.106359 38.896433))"
first,23,,17,30480,30027,26891,301,1000301,0.13,2.19,,"MULTILINESTRING ((-77.106359 38.896433,-77.108548 38.897021))"
first,23,,18,30027,30245,25666,303,1000303,0.25,2.44,,"MULTILINESTRING ((-77.108548 38.897021,-77.113186 38.896902))"
first,23,,19,30245,30000,26397,304,1000304,0.05,2.49,,"MULTILINESTRING ((-77.113186 38.896902,-77.114009 38.897093))"
first,23,,20,30000,30021,25575,307,1000307,0.23,2.72,,"MULTILINESTRING ((-77.114009 38.897093,-77.117908 38.898564))"
first,23,,21,30021,30020,25647,308,1000308,0.17,2.89,,"MULTILINESTRING ((-77.117908 38.898564,-77.120968 38.898423))"
first,24,,1,30036,30472,25698,311,1000311,0.04,0.04,,"MULTILINESTRING ((-77.128189 38.896353,-77.128867 38.896342))"
first,24,,2,30472,30035,26868,312,1000312,0.25,0.29,,"MULTILINESTRING ((-77.128867 38.896342,-77.133529 38.896353))"
first,24,,3,30035,30510,25693,314,1000314,0.22,0.51,,"MULTILINESTRING ((-77.133529 38.896353,-77.137658 38.896263))"
first,24,,4,30510,30301,26986,314,1000314,0.07,0.58,,"MULTILINESTRING ((-77.137658 38.896263,-77.138838 38.896053))"
first,24,,5,30301,30607,26541,315,1000315,0.19,0.77,,"MULTILINESTRING ((-77.138838 38.896053,-77.142258 38.895173))"
first,24,,6,30607,30037,27291,316,1000316,0.1,0.87,,"MULTILINESTRING ((-77.142258 38.895173,-77.14399 38.894723))"
first,24,,7,30037,30051,25700,317,1000317,0.2,1.07,,"MULTILINESTRING ((-77.14399 38.894723,-77.147346 38.893651))"
first,24,,8,30051,30304,25751,317,1000317,0.16,1.23,,"MULTILINESTRING ((-77.147346 38.893651,-77.150187 38.892892))"
first,24,,9,30304,30042,26550,322,1000322,0.38,1.61,,"MULTILINESTRING ((-77.150187 38.892892,-77.156337 38.890391))"
first,25,,1,30064,30047,25793,325,1000325,0.07,0.07,,"MULTILINESTRING ((-77.156227 38.886462,-77.156247 38.887503))"
first,25,,2,30047,30498,25739,325,1000325,0.08,0.15,,"MULTILINESTRING ((-77.156247 38.887503,-77.156277 38.888733))"
first,25,,3,30498,30042,26949,326,1000326,0.11,0.26,,"MULTILINESTRING ((-77.156277 38.888733,-77.156337 38.890391))"
first,25,,4,30042,30304,25718,330,1000330,0.38,0.64,,"MULTILINESTRING ((-77.156337 38.890391,-77.150187 38.892892))"
first,25,,5,30304,30051,26551,331,1000331,0.16,0.8,,"MULTILINESTRING ((-77.150187 38.892892,-77.147346 38.893651))"
first,25,,6,30051,30037,25750,332,1000332,0.2,1,,"MULTILINESTRING ((-77.147346 38.893651,-77.14399 38.894723))"
first,25,,7,30037,30607,25702,332,1000332,0.1,1.1,,"MULTILINESTRING ((-77.14399 38.894723,-77.142258 38.895173))"
first,25,,8,30607,30301,27292,334,1000334,0.19,1.29,,"MULTILINESTRING ((-77.142258 38.895173,-77.138838 38.896053))"
first,25,,9,30301,30510,26540,334,1000334,0.07,1.36,,"MULTILINESTRING ((-77.138838 38.896053,-77.137658 38.896263))"
first,25,,10,30510,30035,26985,336,1000336,0.22,1.58,,"MULTILINESTRING ((-77.137658 38.896263,-77.133529 38.896353))"
first,25,,11,30035,30472,25692,337,1000337,0.25,1.83,,"MULTILINESTRING ((-77.133529 38.896353,-77.128867 38.896342))"
first,25,,12,30472,30036,26869,338,1000338,0.04,1.87,,"MULTILINESTRING ((-77.128867 38.896342,-77.128189 38.896353))"
first,25,,13,30036,30019,25697,339,1000339,0.27,2.14,,"MULTILINESTRING ((-77.128189 38.896353,-77.123518 38.897534))"
first,25,,14,30019,30020,25638,340,1000340,0.15,2.29,,"MULTILINESTRING ((-77.123518 38.897534,-77.120968 38.898423))"
first,25,,15,30020,30619,25645,341,1000341,0.25,2.54,,"MULTILINESTRING ((-77.120968 38.898423,-77.116426 38.899312))"
first,26,,1,30000,30245,25576,344,1000344,0.05,0.05,,"MULTILINESTRING ((-77.114009 38.897093,-77.113186 38.896902))"
first,26,,2,30245,30027,26398,346,1000346,0.25,0.3,,"MULTILINESTRING ((-77.113186 38.896902,-77.108548 38.897021))"
first,26,,3,30027,30480,25669,348,1000348,0.13,0.43,,"MULTILINESTRING ((-77.108548 38.897021,-77.106359 38.896433))"
first,26,,4,30480,30029,26892,349,1000349,0.12,0.55,,"MULTILINESTRING ((-77.106359 38.896433,-77.104169 38.895913))"
first,26,,5,30029,30477,25675,349,1000349,0.06,0.61,,"MULTILINESTRING ((-77.104169 38.895913,-77.103098 38.896142))"
first,26,,6,30477,30478,26882,349,1000349,0.05,0.66,,"MULTILINESTRING ((-77.103098 38.896142,-77.102128 38.896321))"
first,26,,7,30478,30293,26885,351,1000351,0.13,0.79,,"MULTILINESTRING ((-77.102128 38.896321,-77.099788 38.896161))"
first,26,,8,30293,30102,26515,351,1000351,0.19,0.98,,"MULTILINESTRING ((-77.099788 38.896161,-77.096277 38.895772))"
first,26,,9,30102,30221,25926,352,1000352,0.12,1.1,,"MULTILINESTRING ((-77.096277 38.895772,-77.094389 38.894853))"
first,26,,10,30221,30314,26320,353,1000353,0.12,1.22,,"MULTILINESTRING ((-77.094389 38.894853,-77.092168 38.894652))"
first,26,,11,30314,30652,26587,354,1000354,0.05,1.27,,"MULTILINESTRING ((-77.092168 38.894652,-77.091227 38.894774))"
first,26,,12,30652,30526,27436,355,1000355,0.13,1.4,,"MULTILINESTRING ((-77.091227 38.894774,-77.088859 38.895283))"
first,26,,13,30526,30108,27036,356,1000356,0.14,1.54,,"MULTILINESTRING ((-77.088859 38.895283,-77.086457 38.895892))"
first,26,,14,30108,30109,25942,356,1000356,0.18,1.72,,"MULTILINESTRING ((-77.086457 38.895892,-77.083239 38.896336))"
first,26,,15,30109,30111,25947,357,1000357,0.06,1.78,,"MULTILINESTRING ((-77.083239 38.896336,-77.082048 38.896324))"
first,26,,16,30111,30519,25951,357,1000357,0.1,1.88,,"MULTILINESTRING ((-77.082048 38.896324,-77.080309 38.896954))"
first,26,,17,30519,30129,27014,358,1000358,0.11,1.99,,"MULTILINESTRING ((-77.080309 38.896954,-77.078557 38.897762))"
first,27,,1,30405,30170,26748,360,1000360,0.07,0.07,,"MULTILINESTRING ((-77.086266 38.840172,-77.086646 38.840861))"
first,27,,2,30170,30564,26155,362,1000362,0.42,0.49,,"MULTILINESTRING ((-77.086646 38.840861,-77.09185 38.843663))"
first,27,,3,30564,30168,27156,363,1000363,0.29,0.78,,"MULTILINESTRING ((-77.09185 38.843663,-77.096568 38.845683))"
first,27,,4,30168,30162,26145,364,1000364,0.11,0.89,,"MULTILINESTRING ((-77.096568 38.845683,-77.095179 38.846862))"
first,27,,5,30162,30566,26125,366,1000366,0.19,1.08,,"MULTILINESTRING ((-77.095179 38.846862,-77.098018 38.848472))"
first,27,,6,30566,30167,27165,364,1000364,0.24,1.32,,"MULTILINESTRING ((-77.098018 38.848472,-77.101357 38.850762))"
first,27,,7,30167,30164,26143,368,1000368,0.16,1.48,,"MULTILINESTRING ((-77.101357 38.850762,-77.103428 38.852503))"
first,27,,8,30164,30575,26133,370,1000370,0.32,1.8,,"MULTILINESTRING ((-77.103428 38.852503,-77.100329 38.856172))"
first,27,,9,30575,30073,27191,372,1000372,0.19,1.99,,"MULTILINESTRING ((-77.100329 38.856172,-77.101267 38.858831))"
first,27,,10,30073,30074,25820,373,1000373,0.22,2.21,,"MULTILINESTRING ((-77.101267 38.858831,-77.102978 38.861713))"
first,27,,11,30074,30590,25827,374,1000374,0.15,2.36,,"MULTILINESTRING ((-77.102978 38.861713,-77.10401 38.863782))"
first,27,,12,30590,30589,27240,375,1000375,0.11,2.47,,"MULTILINESTRING ((-77.10401 38.863782,-77.105378 38.865003))"
first,27,,13,30589,30148,27236,376,1000376,0.17,2.64,,"MULTILINESTRING ((-77.105378 38.865003,-77.106698 38.867212))"
first,27,,14,30148,30075,26079,377,1000377,0.13,2.77,,"MULTILINESTRING ((-77.106698 38.867212,-77.106767 38.869033))"
first,28,,1,30081,30326,25846,381,1000381,0.25,0.25,,"MULTILINESTRING ((-77.111168 38.873361,-77.108267 38.876151))"
first,28,,2,30326,30222,26621,382,1000382,0.1,0.35,,"MULTILINESTRING ((-77.108267 38.876151,-77.109699 38.877171))"
first,28,,3,30222,1413,26322,384,1000384,0.1,0.45,,"MULTILINESTRING ((-77.109699 38.877171,-77.109929 38.878577))"
first,28,,4,1413,30307,3316,383,1000383,0.1,0.55,,"MULTILINESTRING ((-77.109929 38.878577,-77.109049 38.879893))"
first,28,,5,30307,30086,26561,384,1000384,0.26,0.81,,"MULTILINESTRING ((-77.109049 38.879893,-77.113799 38.880042))"
first,28,,6,30086,30088,25866,387,1000387,0.18,0.99,,"MULTILINESTRING ((-77.113799 38.880042,-77.115738 38.882034))"
first,28,,7,30088,30308,25875,387,1000387,0.11,1.1,,"MULTILINESTRING ((-77.115738 38.882034,-77.116397 38.883612))"
first,28,,8,30308,30090,26566,388,1000388,0.13,1.23,,"MULTILINESTRING ((-77.116397 38.883612,-77.117078 38.885393))"
first,28,,9,30090,30091,25879,388,1000388,0.06,1.29,,"MULTILINESTRING ((-77.117078 38.885393,-77.117487 38.886172))"
first,28,,10,30091,30507,25886,389,1000389,0.12,1.41,,"MULTILINESTRING ((-77.117487 38.886172,-77.118287 38.887772))"
first,28,,11,30507,30032,26976,389,1000389,0.12,1.53,,"MULTILINESTRING ((-77.118287 38.887772,-77.119007 38.889482))"
first,28,,12,30032,30483,25683,390,1000390,0.13,1.66,,"MULTILINESTRING ((-77.119007 38.889482,-77.119336 38.891302))"
first,28,,13,30483,30325,26902,391,1000391,0.18,1.84,,"MULTILINESTRING ((-77.119336 38.891302,-77.120219 38.893742))"
first,28,,14,30325,30273,26618,391,1000391,0.05,1.89,,"MULTILINESTRING ((-77.120219 38.893742,-77.120827 38.894203))"
first,28,,15,30273,30473,26464,392,1000392,0.15,2.04,,"MULTILINESTRING ((-77.120827 38.894203,-77.122338 38.896052))"
first,28,,16,30473,30474,26872,393,1000393,0.06,2.1,,"MULTILINESTRING ((-77.122338 38.896052,-77.122849 38.896771))"
first,28,,17,30474,30019,26874,393,1000393,0.06,2.16,,"MULTILINESTRING ((-77.122849 38.896771,-77.123518 38.897534))"
first,28,,18,30019,30604,25641,394,1000394,0.12,2.28,,"MULTILINESTRING ((-77.123518 38.897534,-77.124708 38.898944))"
first,28,,19,30604,30303,27282,396,1000396,0.3,2.58,,"MULTILINESTRING ((-77.124708 38.898944,-77.127617 38.902581))"
first,28,,20,30303,30017,26545,396,1000396,0.11,2.69,,"MULTILINESTRING ((-77.127617 38.902581,-77.128599 38.903992))"
first,28,,21,30017,30299,25631,397,1000397,0.13,2.82,,"MULTILINESTRING ((-77.128599 38.903992,-77.129678 38.905674))"
first,28,,22,30299,30465,26533,398,1000398,0.18,3,,"MULTILINESTRING ((-77.129678 38.905674,-77.131148 38.908042))"
first,30,,1,30517,30006,27007,402,1000402,0.14,0.14,,"MULTILINESTRING ((-77.136007 38.915202,-77.135269 38.913232))"
first,30,,2,30006,30465,25594,404,1000404,0.42,0.56,,"MULTILINESTRING ((-77.135269 38.913232,-77.131148 38.908042))"
first,30,,3,30465,30299,26848,405,1000405,0.18,0.74,,"MULTILINESTRING ((-77.131148 38.908042,-77.129678 38.905674))"
first,30,,4,30299,30017,26532,406,1000406,0.13,0.87,,"MULTILINESTRING ((-77.129678 38.905674,-77.128599 38.903992))"
first,30,,5,30017,30303,25632,406,1000406,0.11,0.98,,"MULTILINESTRING ((-77.128599 38.903992,-77.127617 38.902581))"
first,30,,6,30303,30604,26547,408,1000408,0.3,1.28,,"MULTILINESTRING ((-77.127617 38.902581,-77.124708 38.898944))"
first,30,,7,30604,30019,27281,409,1000409,0.12,1.4,,"MULTILINESTRING ((-77.124708 38.898944,-77.123518 38.897534))"
first,30,,8,30019,30474,25640,410,1000410,0.06,1.46,,"MULTILINESTRING ((-77.123518 38.897534,-77.122849 38.896771))"
first,30,,9,30474,30473,26875,410,1000410,0.06,1.52,,"MULTILINESTRING ((-77.122849 38.896771,-77.122338 38.896052))"
first,30,,10,30473,30273,26871,411,1000411,0.15,1.67,,"MULTILINESTRING ((-77.122338 38.896052,-77.120827 38.894203))"
first,30,,11,30273,30325,26463,411,1000411,0.05,1.72,,"MULTILINESTRING ((-77.120827 38.894203,-77.120219 38.893742))"
first,30,,12,30325,30483,26619,411,1000411,0.18,1.9,,"MULTILINESTRING ((-77.120219 38.893742,-77.119336 38.891302))"
first,30,,13,30483,30032,26901,413,1000413,0.13,2.03,,"MULTILINESTRING ((-77.119336 38.891302,-77.119007 38.889482))"
first,30,,14,30032,30507,25684,412,1000412,0.12,2.15,,"MULTILINESTRING ((-77.119007 38.889482,-77.118287 38.887772))"
first,30,,15,30507,30091,26977,414,1000414,0.12,2.27,,"MULTILINESTRING ((-77.118287 38.887772,-77.117487 38.886172))"
first,30,,16,30091,30090,25883,414,1000414,0.06,2.33,,"MULTILINESTRING ((-77.117487 38.886172,-77.117078 38.885393))"
